,tweet_id,screen_name,timestamp,text,likes,retweets,replies,positif,negatif,sentimen
1130,1156587078764961792,DesiRohayatii,2019-07-31 15:27:02,"['sama', 'solusi', 'wkwk']",1,0,0,[],[],Netral
1131,1156587318704300038,umaaziis,2019-07-31 15:27:59,"['tolongin', 'bang']",0,0,0,[],[],Netral
1132,1156587396307329025,6inchguy,2019-07-31 15:28:18,"['semoga', 'solusi', 'baik', 'masalah']",2,0,0,"['semoga', 'baik']",['masalah'],Positif
1133,1156587495330656259,6inchguy,2019-07-31 15:28:41,['sanssssss'],0,0,0,[],[],Netral
1134,1156588501531602944,AdeWahyuniNawir,2019-07-31 15:32:41,['sempet'],0,0,0,[],[],Netral
1135,1156588676744433664,mildagisma,2019-07-31 15:33:23,"['inget', 'dulu', 'kelar', 'sidang', 'malah', 'hampir', 'tidak bisa', 'wisuda', 'ambil', 'putus', 'asa', 'putus', 'putus', 'putus', 'asaaaaaa', 'bolak', 'balik', 'sana', 'sini', 'marah', 'sana', 'sini', 'mewek', 'ruang', 'dosen', 'sampe', 'maki', 'informasi', 'kampus', 'semangat', 'yaaa', 'buat', 'adik', 'semoga', 'jalan']",0,0,0,"['wisuda', 'semangat', 'semoga']","['hampir', 'tidak bisa', 'putus', 'putus', 'putus', 'putus', 'marah', 'mewek']",Negatif
1136,1156588957397856256,AgungSa17240820,2019-07-31 15:34:30,"['dosen', 'wali', 'tuju', 'harus', 'dong', 'buat', 'kokoh', 'juang', 'rektorat']",0,0,1,['kokoh'],[],Positif
1137,1156589015262552064,praspraspraa,2019-07-31 15:34:44,"['coba', 'minta', 'bantu', 'lobby', 'wakil', 'dekan', 'urus', 'akademik', 'urus', 'petinggi', 'kampus', 'harus', 'pihak', 'mampu', 'mrmngusahakan', 'apabila', 'hitung', 'aktif', 'harus', 'status', 'cuti', 'kuliah', 'semester', 'hitung']",0,0,0,"['bantu', 'akademik', 'mampu', 'aktif']",[],Positif
1138,1156589733440643074,isnani_dzuhrina,2019-07-31 15:37:35,"['sing', 'duwe', 'prodi', 'metu', 'bagirmanan', 'dapat', 'tenyom']",0,0,1,[],[],Netral
1139,1156590080087060480,Pororo15_,2019-07-31 15:38:58,"['demo', 'dong']",0,0,0,[],[],Netral
1140,1156590106284888064,Pororo15_,2019-07-31 15:39:04,"['lagek', 'ngerti', 'wkwk']",0,0,1,[],[],Netral
1141,1156590153516900352,isnani_dzuhrina,2019-07-31 15:39:15,"['ndak', 'bathi']",0,0,0,[],[],Netral
1142,1156590235419074560,isnani_dzuhrina,2019-07-31 15:39:35,"['esip', 'inih']",0,0,0,[],[],Netral
1143,1156590491095334913,mrarendraa,2019-07-31 15:40:36,"['allah', 'jurus', 'sama', 'kampus', 'muhammadiyah', 'cabang', 'riau', 'umri', 'skrg', 'udah', 'smstr', 'mgkn', 'nambah', 'smstr', 'doa', 'semoga', 'semua', 'urus', 'lancar', 'wisuda', 'mohon', 'sidang', 'lancar']",0,0,1,"['allah', 'doa', 'semoga', 'lancar', 'wisuda', 'lancar']",[],Positif
1144,1156590787594866688,Deqita1,2019-07-31 15:41:46,"['liat', 'kasus', 'pihak', 'fakultas', 'emang', 'bersikukuh', 'bilang', 'penting', 'akreditasi', 'apa', 'guna', 'dekan', 'wadek', 'situ', 'kalau', 'ambil', 'suatu', 'bijaksana', 'pengaruh', 'masa', 'depan', 'orang', 'layak', 'pimpin', 'fakultas']",4,1,1,"['penting', 'bijaksana', 'pengaruh', 'layak']",[],Positif
1145,1156590811796168706,ganishfadillah,2019-07-31 15:41:52,"['semangat', 'buat', 'mas', 'semoga', 'selesai', 'baik']",0,0,0,"['semangat', 'semoga', 'baik']",[],Positif
1146,1156590827331657729,nyomtenyom,2019-07-31 15:41:56,"['ngguiring', 'nemen']",0,0,0,[],[],Netral
1147,1156591550547128326,doni_rafika,2019-07-31 15:44:48,"['sama', 'mbak', 'jadwal', 'sidang', 'hari', 'tanggal', 'juli', 'lupa', 'wilayah', 'administrasi', 'gagal', 'wisuda', 'pindah', 'kampus', 'juang', 'lama', 'kuliah', 'gugur', 'gara', 'administrasi']",2,1,1,['wisuda'],"['lupa', 'gagal', 'lama', 'gugur']",Negatif
1148,1156591602686554117,Niasylvia_,2019-07-31 15:45:01,"['ninuninuu', 'fauzan', 'halo', 'pakk']",0,0,0,[],[],Netral
1149,1156592810243440641,fikriikoonk,2019-07-31 15:49:49,"['gin', 'untung', 'lewat', 'mata', 'praktikum', 'semoga', 'segera', 'dapat', 'jalan', 'keluar', 'baik']",0,0,0,"['untung', 'semoga', 'baik']",['keluar'],Positif
1150,1156592857408405504,adiliya09,2019-07-31 15:50:00,"['ndang', 'bantu', 'luamayan', 'ladang', 'pahala']",0,0,0,['bantu'],[],Positif
1151,1156594396076236800,edcoded,2019-07-31 15:56:07,"['yaaahh', 'pernah', 'kena', 'kasus', 'sama', 'msalah', 'akademis', 'tahu', 'stelah', 'kelar', 'sidang', 'jengkel', 'sekali', 'sistem', 'rantai', 'jalan', 'smeestinya', 'smpe', 'akhir', 'tahu', 'untungny', 'dosen', 'akademis', 'bantu', 'menguruskn', 'buat', 'surt', 'pernytaan', 'tentu']",0,0,1,"['akademis', 'akademis', 'bantu']",['jengkel'],Positif
1152,1156594455194918912,_djoelpikar,2019-07-31 15:56:21,['curhat'],0,0,2,[],[],Netral
1153,1156594933563707393,edcoded,2019-07-31 15:58:15,"['semngat', 'buat', 'adik', 'mbak', 'proses', 'kmpusnya', 'sistem', 'data', 'atur', 'asal', 'sdah', 'urus', 'jelas', 'semngat']",0,0,0,['jelas'],[],Positif
1154,1156596044051828737,waysamurai,2019-07-31 16:02:40,"['monggo', 'mbak', 'damping', 'salah', 'satu', 'petinggi', 'kampus', 'keluarga', 'keluarga', 'muhammadiyah', 'kenal', 'sama', 'subekti', 'siapa', 'tahu', 'beliau', 'bantu']",0,0,0,['bantu'],['salah'],Netral
1155,1156596060833247232,andihardianto15,2019-07-31 16:02:44,"['parah', 'banget']",0,0,1,[],['parah'],Negatif
1156,1156598080935870464,doni_rafika,2019-07-31 16:10:45,"['doa', 'semoga', 'jalan', 'keluar']",0,0,1,"['doa', 'semoga']",['keluar'],Positif
1157,1156598305381482496,fajrstywn,2019-07-31 16:11:39,"['mbak', 'memang', 'prosedur', 'ketat', 'prosedur', 'jadi', 'mungkin', 'susah', 'buat', 'ganti', 'data', 'alam', 'bayar', 'tetep', 'hitung', 'mahasiswa', 'aktif', 'tahap']",1,1,1,['aktif'],"['ketat', 'mungkin', 'susah']",Negatif
1158,1156598887173349376,_djoelpikar,2019-07-31 16:13:57,"['amin', 'semua', 'doa', 'baik', 'semoga', 'terus', 'ulang']",0,0,0,"['amin', 'doa', 'baik', 'semoga']",['ulang'],Positif
1159,1156599312639332353,fanypuspitar,2019-07-31 16:15:39,"['tunggu', 'campaign']",2,1,0,[],[],Netral
1160,1156599716949348353,ibach77,2019-07-31 16:17:15,"['ikut', 'nimbrung', 'betul', 'alumni', 'kampus', 'betul', 'kenal', 'petinggi', 'betul', 'sedang', 'bahas', 'iluni', 'info', 'benar', 'juni', 'adik', 'mbak', 'panggil', 'prodi', 'pasti', 'status', 'potensi', 'kelulus', 'hadir']",6,2,4,"['benar', 'pasti']",[],Positif
1161,1156599942250549248,AgelRandu_P,2019-07-31 16:18:09,"['angkat', 'taun', 'piro']",0,0,1,['angkat'],[],Positif
1162,1156600203190792192,ibach77,2019-07-31 16:19:11,"['bbrp', 'bagi', 'alur', 'jadi', 'lewat', 'jadi', 'informasi', 'mbak', 'sampai', 'mgkn', 'kurang', 'lengkap', 'akibat', 'kurang', 'informasi']",1,1,0,['lengkap'],"['kurang', 'kurang']",Negatif
1163,1156600570905411584,ayasFajar,2019-07-31 16:20:39,['wocoen'],0,0,1,[],[],Netral
1164,1156600939924426758,holomoonlight,2019-07-31 16:22:07,"['coba', 'fakultas', 'dulu', 'lalu', 'kaprodi', 'trus', 'dapet', 'jawab', 'baru', 'kalau', 'langsung', 'rektorat', 'memang', 'sulit', 'masalah', 'nego', 'semangat']",0,0,0,"['baru', 'semangat']","['sulit', 'masalah']",Netral
1165,1156600990193180672,ibach77,2019-07-31 16:22:19,"['info', 'aselinya', 'bersih', 'hadir', 'ortu', 'mbak', 'kampus', 'salah', 'satu', 'alumni', 'turut', 'prihatin', 'atas', 'jadi', 'smoga', 'solusi', 'info', 'akhir', 'tenang', 'dua', 'pihak', 'rugi']",1,1,0,"['bersih', 'tenang']","['salah', 'prihatin']",Netral
1166,1156601241465528322,malarea,2019-07-31 16:23:19,"['tanya', 'adik', 'kata', 'umum', 'jadi', 'sempat', 'baca', 'adik', 'ngurus', 'siap', 'sidang', 'bolak', 'balik', 'jurus', 'minta', 'tanda', 'tangan', 'yang', 'nyolek', 'kasih', 'masalah']",1,0,1,"['siap', 'tanda']",['masalah'],Positif
1167,1156601413192970240,AgelRandu_P,2019-07-31 16:24:00,"['luweh', 'tuwek', 'teko', 'ding', 'angkat', 'tibak', 'usut', 'sampe', 'kene', 'soale', 'konco', 'arek', 'pemograman', 'sampe', 'saiki', 'gurung', 'wisuda', 'kiro', 'angkat']",0,0,0,"['angkat', 'wisuda', 'angkat']",['usut'],Positif
1168,1156602571814924288,SangPen35590087,2019-07-31 16:28:36,['semangat'],0,0,0,['semangat'],[],Positif
1169,1156603322901528576,santinursant,2019-07-31 16:31:35,"['kampus', 'fakultas', 'rame', 'niiih']",0,0,0,[],[],Netral
1170,1156603380015357952,rifaisyh,2019-07-31 16:31:49,"['bagi', 'alam', 'kampus', 'sblm', 'sidang', 'skripsi', 'kumpul', 'skripsi', 'tbaru', 'cek', 'sekprodi', 'lalu', 'portal', 'sah', 'kaprodi', 'skripsi', 'prtal', 'maju', 'sidang', 'aneh', 'kampus', 'adik', 'mbak', 'sampe', 'curi', 'solusi']",0,0,1,"['sah', 'maju']","['aneh', 'curi']",Netral
1171,1156603719141613571,_djoelpikar,2019-07-31 16:33:09,"['bukan', 'sumpah']",0,0,0,[],[],Netral
1172,1156604509616869377,zunnunferdia,2019-07-31 16:36:18,"['sumpa', 'baca', 'thread', 'inget', 'sampean', 'padahal', 'sidang', 'bareng']",0,0,1,[],[],Netral
1173,1156604905903181825,AdityaRiskaN,2019-07-31 16:37:52,"['saran', 'temu', 'kajur', 'dulu', 'baru', 'fakultas', 'pihak', 'fakultas', 'lanjut', 'masalah', 'damping', 'akademik', 'pihak', 'kampus', 'proses', 'lobyying', 'lebih', 'mudah']",0,0,0,"['baru', 'akademik', 'mudah']",['masalah'],Positif
1174,1156605991498080256,zakyZk,2019-07-31 16:42:11,"['zunnun', 'sing', 'penting', 'lulus', 'sidang', 'bareng', 'mskipun', 'wisuda', 'tunda']",0,0,0,"['penting', 'lulus', 'wisuda']",['tunda'],Positif
1175,1156606110536626176,ardiansyahhalim,2019-07-31 16:42:40,"['mbak', 'adu', 'lldikti', 'yakin', 'egois', 'oknum', 'masalah', 'simple', 'perlu', 'viral', 'gin']",0,0,0,['yakin'],"['adu', 'egois', 'oknum', 'masalah', 'perlu']",Negatif
1176,1156607863046856704,ibach77,2019-07-31 16:49:37,"['mbak', 'adik', 'mbak', 'kenal', 'baik', 'salah', 'satu', 'dosen', 'sana', 'temen', 'benar', 'adik', 'mbak', 'sering', 'konsultasi', 'beliau', 'bahas', 'resmi', 'forum', 'smoga', 'masuk', 'kampus', 'dengar', 'berkahir', 'baik', 'buat', 'semua']",3,1,0,"['baik', 'benar', 'baik']",['salah'],Positif
1177,1156608564107943938,belumtentubagus,2019-07-31 16:52:25,['panutanque'],0,0,0,[],[],Netral
1178,1156609407058239488,Wardhana_Wima,2019-07-31 16:55:46,"['mbak', 'salam', 'buat', 'adik', 'alami', 'nasib', 'sama', 'kampus', 'beda', 'semoga', 'tuhan', 'beri', 'baik', 'tetap', 'semangat']",0,0,0,"['nasib', 'semoga', 'baik', 'tetap', 'semangat']",[],Positif
1179,1156609458971140096,Tommy_pounch,2019-07-31 16:55:58,"['tau', 'solusi', 'pemuda', 'mungkin', 'banyak', 'kampus', 'swasta', 'paksa', 'telat', 'wisuda', 'uang', 'ekstra', 'keluar', 'maaf', 'bukan', 'maksudenyinggung']",0,0,0,"['banyak', 'wisuda']","['mungkin', 'paksa', 'keluar', 'maaf']",Negatif
1180,1156610290630266880,Tommy_pounch,2019-07-31 16:59:16,"['tindak', 'tegas']",2,0,2,['tegas'],[],Positif
1181,1156610914595946496,hnrysetyawan,2019-07-31 17:01:45,"['ayas', 'alumnus']",0,0,1,[],[],Netral
1182,1156611155168641024,gintingshonhaji,2019-07-31 17:02:42,['sohibbb'],0,0,0,[],[],Netral
1183,1156611461218615297,ayun_ayda,2019-07-31 17:03:55,"['waduh', 'sampe', 'curi', 'gin', 'harus', 'kalo', 'awal', 'aktif', 'biasa', 'daftar', 'buat', 'sidang', 'lewat', 'sistem', 'harus', 'tahu']",0,0,0,['aktif'],"['curi', 'biasa']",Negatif
1184,1156612191493033985,IanP_12,2019-07-31 17:06:49,"['arti', 'lulus', 'sistem', 'akademis', 'udah', 'lulus', 'harus', 'pake', 'bukti', 'bayar', 'bagi', 'mahasiswa', 'ubah', 'status', 'wong', 'udah', 'bayar', 'skripsi', 'harus', 'aktif', 'status', 'murni', 'salah', 'sistem']",0,0,0,"['lulus', 'akademis', 'lulus', 'aktif', 'murni']",['salah'],Positif
1185,1156613791620063233,dikawhyu,2019-07-31 17:13:11,"['salam', 'buat', 'halil', 'wisuda', 'semangat', 'kampus', 'kooperatif', 'salam', 'sempat', 'kena', 'drama', 'lulus', 'semoga', 'semester', 'pakai', 'toga', 'bareng', 'kampus', 'masing', 'masing', 'semangat']",2,0,0,"['wisuda', 'semangat', 'kooperatif', 'lulus', 'semoga', 'semangat']",[],Positif
1186,1156614824991662081,mzsmsl,2019-07-31 17:17:17,"['gitulah', 'kadang', 'orang', 'kampus', 'sama', 'sistem', 'bikin', 'malah', 'sulit', 'padahal', 'awal', 'mudah', 'skripsi', 'nganti', 'rabutuh', 'kata', 'selamat', 'semangat', 'akhir', 'butuh', 'rampung', 'misuh', 'neng', 'sanding', 'kampus', 'insha', 'allah', 'bijaksana']",1,0,0,"['mudah', 'selamat', 'semangat', 'allah', 'bijaksana']","['sulit', 'misuh']",Positif
1187,1156615603832025088,pixiegurlly,2019-07-31 17:20:23,"['baca', 'masalah', 'kuliah', 'jauh', 'gitu', 'kasus', 'makin', 'beware', 'bngt', 'buat', 'depan']",0,0,0,[],"['masalah', 'jauh']",Negatif
1188,1156616420660113408,Arikebet54,2019-07-31 17:23:38,"['kalo', 'deket', 'tudak', 'pintar', 'loby', 'viral', 'banyak', 'mahasiswa', 'kayak', 'gin', 'akhir', 'pindah', 'kampus', 'untung', 'mbak', 'viral', 'temen', 'banyak', 'nasib', 'viral', 'naas', 'pindah', 'kampus', 'akreditasi', 'kampus', 'turun']",9,2,1,"['pintar', 'banyak', 'untung', 'banyak', 'nasib']",[],Positif
1189,1156616540671713280,randyfer_,2019-07-31 17:24:06,"['mas', 'biasa', 'ckup', 'ngurus', 'sampe', 'fakuktas', 'doang', 'perlu', 'ampe', 'dikti', 'lwat', 'jurus', 'rundinginnya']",0,0,0,[],"['biasa', 'perlu']",Negatif
1190,1156616635307843584,mutmuthea,2019-07-31 17:24:29,"['cuma', 'bantu', 'semoga', 'lancar', 'ketemu', 'solusi', 'asa', 'juang', 'karna', 'baru', 'selesai']",1,0,0,"['bantu', 'semoga', 'lancar', 'baru']",[],Positif
1191,1156617486080434176,AlbannaMH,2019-07-31 17:27:52,['konco'],0,0,1,[],[],Netral
1192,1156618405891301376,Damai296,2019-07-31 17:31:31,['sijeh'],0,0,1,[],[],Netral
1193,1156620204991868928,dafamonoarfa,2019-07-31 17:38:40,"['adik', 'lama', 'smster', 'luar', 'wajib', 'ikut', 'smster', 'tahun', 'nilai', 'bayar', 'buah', 'konsekuensi', 'malas']",1,0,1,[],"['lama', 'malas']",Negatif
1194,1156621763066773504,sherie182,2019-07-31 17:44:51,"['please', 'rektor', 'bantu']",0,0,0,['bantu'],[],Positif
1195,1156622390442393601,Fretiyanfaa,2019-07-31 17:47:21,"['semoga', 'masalah', 'segera', 'selesai']",0,0,0,['semoga'],['masalah'],Netral
1196,1156623915583623168,denytriswanto,2019-07-31 17:53:25,['wanceneeee'],0,0,0,[],[],Netral
1197,1156624828188643328,nico_ino,2019-07-31 17:57:02,"['bukan', 'soal', 'bukan', 'salah', 'kalo', 'aktif', 'urus', 'administrasi', 'sampe', 'sidang', 'segala', 'coba', 'minta', 'ringan', 'tetep', 'rendah']",0,0,0,"['aktif', 'ringan']","['salah', 'rendah']",Netral
1198,1156625192086470656,Julyangefr,2019-07-31 17:58:29,"['bantu', 'share', 'ning', 'kancamu', 'meng']",0,0,0,['bantu'],[],Positif
1199,1156626182378405888,DesiRohayatii,2019-07-31 18:02:25,['tjakeeeeppp'],0,0,0,[],[],Netral
1200,1156626486884880385,andreiwahyu,2019-07-31 18:03:38,"['masalah', 'minor', 'kampus', 'bakal', 'koperatif', 'ubah', 'buah', 'data', 'tinggal', 'komunikasi']",0,0,0,['koperatif'],['masalah'],Netral
1201,1156631512969695232,imnainggolan,2019-07-31 18:23:36,"['prnh', 'ngalamin', 'masalah', 'administrasi', 'sungguh', 'sayang', 'sistem', 'tugas', 'administrasi', 'milik', 'mampu', 'sanity', 'check', 'data', 'registrasi', 'mhsiswa', 'sanity', 'check', 'mhsiswa', 'diberitahu', 'item', 'registrasi', 'aneh']",0,0,1,"['sungguh', 'sayang', 'mampu']","['masalah', 'aneh']",Positif
1202,1156631994777780224,imnainggolan,2019-07-31 18:25:31,"['prnah', 'dulu', 'gara', 'kode', 'matakuliah', 'ubah', 'mhsiswa', 'tingkat', 'nyasar', 'ngambil', 'matakuliah', 'tingkat']",0,0,0,[],['nyasar'],Negatif
1203,1156632572555751425,fajarunggul,2019-07-31 18:27:49,"['solutif', 'sekali', 'tweet']",0,0,0,[],[],Netral
1204,1156638403946958848,gusbarbar,2019-07-31 18:50:59,"['pikir', 'aktif', 'cuti']",0,0,0,['aktif'],[],Positif
1205,1156641431643025408,teguhsaksonoo,2019-07-31 19:03:01,"['peleh', 'twitter', 'icen', 'seng']",0,0,1,[],[],Netral
1206,1156646032500903936,fridayoctlove,2019-07-31 19:21:18,"['mbak', 'bantu', 'mbak', 'semoga', 'cepat', 'jalan', 'keluar', 'buat', 'adik', 'mbak', 'semangat', 'baca', 'nyesek', 'banget', 'semoga', 'cepat', 'dapet', 'jalan', 'keluar']",0,0,0,"['bantu', 'semoga', 'cepat', 'semangat', 'semoga', 'cepat']","['keluar', 'keluar']",Positif
1207,1156659507411345408,krisnahawe,2019-07-31 20:14:50,"['semoga', 'mudah', 'beri', 'jalan', 'keluar', 'tetap', 'semangat']",0,0,0,"['semoga', 'mudah', 'tetap', 'semangat']",['keluar'],Positif
1208,1156660687134871552,DevAdhyasta,2019-07-31 20:19:32,"['aneh', 'mulus', 'lancar', 'sidang', 'skripsi', 'buat', 'dospem', 'biasa', 'semester', 'jalan', 'teledor', 'pihak', 'sini']",0,0,0,"['mulus', 'lancar']","['aneh', 'biasa', 'teledor']",Negatif
1209,1156661906284744704,DevAdhyasta,2019-07-31 20:24:22,"['kampus', 'pernah', 'kasus', 'rupa', 'selesai', 'sidang', 'skripsi', 'yudisium', 'tolak', 'nyata', 'matkul', 'lulus', 'akhir', 'kampus', 'ngasih', 'bijaksana', 'selesai', 'kuliah', 'semester', 'jadi', 'coba', 'lobby', 'kajur', 'dekanat']",0,0,0,"['lulus', 'bijaksana']",[],Positif
1210,1156662293997871105,barysusanto,2019-07-31 20:25:55,"['sistem', 'aneh', 'centang', 'arti', 'program', 'bayar']",0,0,0,[],['aneh'],Negatif
1211,1156666467678486528,mhlskhar,2019-07-31 20:42:30,"['pernah', 'ngerasain', 'kaya', 'gin', 'semangat', 'buat', 'adik']",0,0,0,"['kaya', 'semangat']",[],Positif
1212,1156670473586917382,AlbannaMH,2019-07-31 20:58:25,"['cameo', 'sini']",0,0,1,[],[],Netral
1213,1156683015809929217,maulidaaisyah,2019-07-31 21:48:15,"['ini', 'penting', 'wali', 'tiap', 'awal', 'semester', 'biar', 'kece', 'dosen', 'wali', 'masuk', 'lewat', 'untung', 'banget', 'dulu', 'punya', 'doswal', 'ngopyak', 'tiap', 'semester', 'meksi', 'tiap', 'wali', 'paksa', 'bawa', 'perangko', 'buat', 'ngirim', 'rumah']",8,4,1,"['penting', 'kece', 'untung']",['paksa'],Positif
1214,1156684507396726790,FundooTz,2019-07-31 21:54:11,"['coba', 'bantu', 'otoritas']",0,0,0,['bantu'],[],Positif
1215,1156688682822168577,DenisB13845552,2019-07-31 22:10:46,"['mngkin', 'notifikasi', 'email', 'pesan', 'mahasiswa', 'laku', 'pmbayarn', 'cuti', 'smstr', 'ganjil', 'urus', 'cuti', 'dismstr', 'genap', 'akhir', 'lanjut', 'kuliah', 'tetap', 'bayar', 'biaya', 'smter', 'genap', 'biaya', 'smster', 'baru']",2,0,0,"['tetap', 'baru']",['ganjil'],Positif
1216,1156691802293805057,StMarouf,2019-07-31 22:23:10,"['kalau', 'prosedural', 'harus', 'balikin', 'uang', 'segala', 'uang', 'bayar', 'semester', 'masa', 'uang', 'ambil', 'anak', 'anggap', 'daftar', 'please', 'cuma', 'urus', 'koreksi']",1,0,0,[],[],Netral
1217,1156694044887539713,dinurcahya_,2019-07-31 22:32:05,"['semoga', 'masalah', 'segera', 'dapat', 'solusi', 'turut', 'doa', 'sama', 'mahasiswa']",0,0,1,"['semoga', 'doa']",['masalah'],Positif
1218,1156698517219377152,farisghaisani,2019-07-31 22:49:51,"['jadi', 'cameo', 'bareng', 'lulus', 'tanda']",0,0,0,"['lulus', 'tanda']",[],Positif
1219,1156699097291608070,tarisrtari,2019-07-31 22:52:09,"['udah', 'sidang', 'baru', 'ngecek', 'aneh', 'kampus', 'kalo', 'beneran', 'turun', 'akreditasi', 'jurus', 'hati', 'hati', 'masuk', 'lebih', 'teliti', 'semoga', 'pihak', 'tindak', 'saling', 'rugi']",0,0,0,"['baru', 'hati', 'hati', 'teliti', 'semoga']",['aneh'],Positif
1220,1156700263534608384,firdeaz,2019-07-31 22:56:47,"['reply', 'ombudsman', 'sendiri', 'lambang', 'kayak', 'clan', 'uciha', 'hiehuehe']",0,0,1,[],[],Netral
1221,1156700679911567360,iffamuz,2019-07-31 22:58:27,"['bantu', 'naqanaq']",0,0,0,['bantu'],[],Positif
1222,1156701317567414273,agengkendor,2019-07-31 23:00:59,"['laaah', 'temen', 'pesmaba']",0,0,1,[],[],Netral
1223,1156701402493673472,akbarnotoponco,2019-07-31 23:01:19,"['serius', 'jawab', 'lucu', 'sekali', 'suka']",0,0,0,['serius'],['lucu'],Netral
1224,1156702823058247681,nggapapaaa,2019-07-31 23:06:58,"['mesakke', 'tenan', 'mbak', 'semoga', 'cepat', 'selesai', 'masalah', 'adik', 'semoga', 'adik', 'cepat', 'wisuda']",0,0,0,"['semoga', 'cepat', 'semoga', 'cepat', 'wisuda']",['masalah'],Positif
1225,1156706122557865984,SetyaNdah,2019-07-31 23:20:04,"['piye', 'turut']",0,0,1,[],[],Netral
1226,1156706253806034945,ameliapsr,2019-07-31 23:20:36,"['pake', 'nego', 'jurus', 'fakultas', 'tinggal', 'ngubah', 'dikit', 'administrasi', 'susah', 'udah', 'berita', 'acara', 'skripsi', 'komplit', 'pake', 'dosen', 'uji', 'bimbing', 'bukti', 'bayar', 'skripsi', 'udah', 'strong', 'evidence', 'buat', 'ganti', 'administrasi', 'ribet', 'banget']",1,0,0,"['komplit', 'bimbing', 'strong']","['susah', 'ribet']",Positif
1227,1156706455275200512,hyukjagia,2019-07-31 23:21:24,"['jurus', 'kasus', 'kaya', 'gin', 'kemaren', 'sayang', 'ngga', 'ganti', 'administrasi', 'jadi', 'nambah', 'satu', 'semester', 'beban', 'cuma', 'ngambil', 'akhir', 'doang', 'mudah', 'dibenerin']",0,0,0,"['kaya', 'sayang', 'mudah']",['beban'],Positif
1228,1156707002313134080,romanfootball,2019-07-31 23:23:34,"['kalau', 'kampus', 'bantu']",0,0,0,['bantu'],[],Positif
1229,1156708225997127680,mohfadhils,2019-07-31 23:28:26,"['viva', 'tehknik', 'juoshhhh', 'emang', 'tehknik']",0,0,0,[],[],Netral
1230,1156708264358240256,ainuntrie,2019-07-31 23:28:35,"['telukkk', 'antan', 'anak', 'riau']",0,1,0,[],[],Netral
1231,1156710922397687808,Rania906,2019-07-31 23:39:09,"['kalau', 'uang', 'cepat', 'masalah', 'administrasi', 'harus', 'pihak', 'kampus', 'bantu', 'adik', 'utang', 'beres', 'smua', 'please', 'donk', 'bantu', 'mahasiswa', 'khilafah', 'hilang', 'pihak', 'kampus']",0,0,1,"['cepat', 'bantu', 'bantu']","['masalah', 'utang', 'hilang']",Netral
1232,1156711092204101632,Rania906,2019-07-31 23:39:49,"['kehilafan', 'pihak', 'kampus', 'typo']",0,0,0,[],[],Netral
1233,1156711352594866178,rma_Tweet,2019-07-31 23:40:51,"['mahasiswa', 'tempuh', 'kuliah', 'hingga', 'semester', 'paham', 'lupa', 'jadi', 'mahasiswa', 'nonaktif', 'pihak', 'juusan', 'fakultas', 'tawar', 'surat', 'pindah', 'hindar', 'status', 'rugi', 'dua', 'belah', 'pihak', 'sangkut', 'dapat', 'opsi']",2,0,1,['tawar'],"['lupa', 'hindar', 'belah']",Negatif
1234,1156711404084191233,Rania906,2019-07-31 23:41:04,"['bantu', 'kasi']",1,0,0,['bantu'],[],Positif
1235,1156712249148358656,chyntfn,2019-07-31 23:44:25,"['sistem', 'bayar']",0,0,0,[],[],Netral
1236,1156715247312355329,VanMukthy,2019-07-31 23:56:20,"['koyok', 'nasib', 'yudi', 'ndro', 'comment', 'ngono']",0,0,1,['nasib'],[],Positif
1237,1156715546995351552,CakSuho,2019-07-31 23:57:31,"['status', 'aktif', 'asal', 'urus', 'masuk', 'semester', 'ganjil', 'depan']",0,0,0,['aktif'],['ganjil'],Netral
1238,1156715596144246784,isbhzz,2019-07-31 23:57:43,"['ceroboh', 'sekali', 'ngomong', 'ceroboh', 'kalo', 'punya', 'solusi']",0,0,0,[],"['ceroboh', 'ceroboh']",Negatif
1239,1156716075943256066,bayubimantarar,2019-07-31 23:59:37,"['harus', 'pihak', 'kampus', 'selesai', 'masalah', 'ulah', 'papaehan', 'kalau', 'kampus', 'pilih', 'aktivasi', 'punten', 'cuma', 'bantu', 'retweet']",0,0,0,['bantu'],['masalah'],Netral
1240,1156718075837702144,bromowi,2019-08-01 00:07:34,"['coba', 'ngurusin', 'biasa', 'bukan', 'rektor', 'dosen', 'kalo', 'saklek', 'langsung', 'rubah', 'status', 'sama', 'krsnya', 'dulu', 'kuliah', 'univ', 'muhammadyah', 'sering', 'telat']",0,0,0,[],['biasa'],Negatif
1241,1156718269950091265,bimdiirwan,2019-08-01 00:08:20,"['baca', 'thread', 'mala', 'bangga', 'sama', 'keluarga', 'dukung', 'penuh']",0,0,0,"['bangga', 'dukung']",['penuh'],Positif
1242,1156718603518935040,hsnsaputro,2019-08-01 00:09:40,"['pengin', 'lihat', 'jauh', 'mana', 'pikir', 'mahasiswa', 'harus', 'lebih', 'fleksibel', 'bijaksana', 'sangkut', 'masa', 'depan', 'orang', 'dkabarin', 'endingnya']",1,0,0,"['fleksibel', 'bijaksana']",['jauh'],Positif
1243,1156719079178174464,alifrangga,2019-08-01 00:11:33,"['temen', 'kantor', 'mirip', 'kayak', 'gin', 'kasusnyaa', 'padahal', 'udah', 'bayar', 'paksa', 'ngulang']",0,0,0,[],['paksa'],Negatif
